id,comment,category,replies,topic,title,date,time,political,religion,racism,find_abusive,find_abusive_reply
Ugwr6syqy61ZL-bcNnF4AaABAg,"""Why did you run the tag?"" ""Cuz I'm a cop and I think I can do whatever I want""","[('do', 'asm'), ('cop', 'cds'), ('cop', 'cds'), ('can', 'om'), ('can', 'cds'), ('do', 'asm')]","['Its against the law to profile . So , its not his job .', '@ ASMRyouVEGANyet ? that is subjective I think ferrets are rather terrible .', '@ Alex Reppert why do people feel the need to use other animals as an insult ? It is offensive to those animals . Humans are the worst of the bunch .', 'BOONIQUE he was literally just doing his job', 'BOONIQUE I know you have an opinion but why do you feel the need to call the people who protect us swine ?']",racism ,police pull over florida state attorney,6/25/18,16:37:31,0,0,1,0,0
UgjLdPDAPvQC5XgCoAEC,"you can tell Baldwin is getting off on playing Trump, like it's a fantasy of his.","[('can', 'om'), ('can', 'cds')]","[""Uhhh yeah I 'm gon na need all of you guys to fill out your TPS reports so they 'll be ready for Monday . If you can go ahead and do that right now , that 'd be super ."", 'Andrew Ryan , Would you kindly stop posting ?', ""lmao they have done more hours making fun of hillary than trump , trump is living joke , just watching him by himself and you 'll have a good laugh . `` we should be drug tested . '' there is just more material to work with trump than hillary it is what it is .""]",political,donald trump vs. hillary clinton town hall debate cold open - snl ,10/16/16,11:52:53,1,0,0,0,0
UgyiUFPul1jGafxGonR4AaABAg,I love hinduism,"[('love', 'asm')]","['Hinduism say nothing it only want to you seek what is truth', 'Thats my question the main three gods , but Vishnu , Brahma and shiva equally are in charge of the universe it may be that they are one but idc i still believe in allah !', 'Kreative Liquidator exactly', 'But then why r there 3 main Gods ?']",religion,the differences between islam and hinduism,1/18/19,6:55:08,0,1,0,0,0
Ugy87SIyBSq3Ee-rhft4AaABAg,You even you can't know where earth ends  it imagination .day and night not come its created by God. Every thing rotated on its own axis mentioned in Quran,"[('know', 'asm')]","[""@ George I 'm no Islam practitioner , but what I heard here is legalism and giving words no expanse at all . All I 'm sayin is there are much better arguments , much much better ."", 'Then show us something wise in quran .']",religion,the scientific mistakes of the quran,10/5/19,21:40:29,0,1,0,0,0
Ugz-16_z4zds0r54c454AaABAg,It amazes me how outraged they get when called racist but ok with doing racist things.,"[('do', 'asm')]",['President Lincoln is rolling in his grave .'],racism ,racism accusation sparks fury at cohen hearing,2/28/19,13:43:51,0,0,1,0,0
UgwIAzEq04l0Ati-V9p4AaABAg,Why does it matter that he is black this should happen to no one.,"[('do', 'asm'), ('black', 'dmc'), ('black', 'ps'), ('black', 'ps')]",['Gaming Noob That ’ s not true at all'],racism ,black man asked to leave his own pool,1/11/19,23:54:56,0,0,1,0,0
UgzpxdSuLObSai17izl4AaABAg,2 dollars for a water... What a rip off lol.. 🤣,"[('rip', 'dmc')]",['lmaooo'],racism ,woman who called police on black girl selling water,3/11/19,6:20:02,0,0,1,0,0
UgiBAyxydSSjX3gCoAEC,I feel like Bernie doesn't deserve to be ridiculed like this.,"[('do', 'asm')]","[""+Poisonedblade that 's the new york jew thing"", ""+Vladimír Krásný He 's also the star of Curb Your Enthusiasm , an HBO show similar to Seinfeld . He 's not really acting , he sounds just like Bernie Sanders ."", 'Seinfeld co creator']",political,democratic debate cold open - snl,10/18/15,8:44:54,1,0,0,0,0
Ugzrp0EtGmCrGUaa8i94AaABAg,😊 *Muslims If you need commentary to understand the Koran. Then ALL👹H has FAILED. No true god WILL make this fundamental ERROR. Honestly it is time to leave this CULT of ISLAM and seek better Muslims!* 👍,"[('god', 'cds')]","[""A sign at least has to point in the correct direction . And there is a very large Muslim population who claim the quran is scientifically accurate . This video is addressing that claim . It 's not a waste of time .""]",religion,the scientific mistakes of the quran,7/6/19,22:23:41,0,1,0,0,0
UgxAFQRaeefehLc8T4V4AaABAg,Why do these callers have the same look?,"[('do', 'asm')]","['blendedtonesable no one cares about BBQ Becky crying either', ""I know who cares about her crying where I 'm from Willow Grove PA we would have busted windows out of her house and she would have never know who did it she would have to move"", ""Is that ENGLISH you 're speaking ?"", 'WHERE IS HER TEARS ? # NENELEAKESVOICE']",racism ,woman who called police on black girl selling water,7/23/18,5:13:28,0,0,1,0,0
UgiKU7sMsd8AnHgCoAEC,Don't go around the TUNA!  Trump 2016!,"[('go', 'cds')]","['+Zane Harrison No , this one is a thousand times better .', ""+Zane Harrison it 's your choice . Do n't be mad when he became a president ."", '+Agathon Care to elaborate ? I want to hear your view on the world', ""+Zane Harrison `` Do n't go around the Tuna '' He 's full of advice""]",political,first republican debate highlights: 2015,2/10/16,3:47:21,1,0,0,0,0
UgxXz4chm-GNWEAun414AaABAg,"""They are going to Mexico
They are going to Ji'na.....""","[('go', 'cds'), ('go', 'cds')]","['@ DerickE wow how clever', ""@ DerickE he 's right though ! ! !"", '@ DerickE ooh good one', ""I think you 're not that bright to begin with .""]",political,donald trump vs. hillary clinton debate cold open - snl,8/18/19,22:04:14,1,0,0,0,0
UgwePtpUsHq_MvYT-Qt4AaABAg,"Does the Muslim worship Jesus as the Son of the Living God? Does the Jew believe Jesus as the Messiah? Does the Roman Catholic agree that salvation is because of the shed blood of Christ alone and we receive salvation by trust in that finished work?

John 3:16 (ESV)
16 “For God so loved the world, that he gave his only Son, that whoever believes in him should not perish but have eternal life.

Acts 4:12 (ESV)
12 And there is salvation in no one else, for there is no other name under heaven given among men by which we must be saved.”","[('worship', 'cds'), ('blood', 'dmc'), ('love', 'asm'), ('perish', 'cds')]","[""Think ... It 's better for humankind with this such short life we are given ."", ""@ Just passing by I will go one better . This is a moslem cleric who is `` more rightly guided '' than ordinary moslems . https : //www.youtube.com/watch ? v=_w2vE_DfsH4 and https : //www.youtube.com/watch ? v=6F4wBeshTsw Enjoy !"", ""@ barbar2023 can you please back up your words with evidence from the quran where it says that it 's ok for muslims to lie ,"", 'Every single thing the moslem said is a lie . The koran tells moslems to lie to non moslems.Thats a fact .', ""Look him up on YouTube , and find out more.. It 's really worth it""]",religion,"islam, judaism, and christianity - a conversation",11/26/18,3:30:43,0,1,0,0,0
UgzL3155Q3Hdfg2YdKF4AaABAg,You can’t play victim when it’s going against a innocent little girl,"[('can', 'om'), ('can', 'cds'), ('victim', 'ddp'), ('go', 'cds'), ('innocent', 'ddp')]","[""Ally Mills Ikr , she 's making up stories to what actually happened to justify her tear 's on national television . If you 're going to call the Cops on a 8 year old girl politely selling bottled water , ethnic groups are going to roast you alive .""]",racism ,woman who called police on black girl selling water,12/4/19,6:21:39,0,0,1,0,0
Ugw-qfKYUhIr7kWc3DJ4AaABAg,"When ever blk kids try to do things the right way ,White ppl still have a problem.Now shes just selling water ,Would you like it if it was drugs ? WHITE PPL MYOB !!!!!!!!!!","[('do', 'asm')]","[""Patrick `` Foolish '' Lavelle ... . you ca n't control what is outside of your home and property . There are noise ordinances , but they are specific to area governance and laws and are not universal . If the child was in violation , there are ways to approach the situation before calling 911 . Ignorance is bliss !"", 'Patrick Lavelle - she can move to the country and be all by herself . And you can move down the road from her . Problem solved 101😎😎😎😎', ""You 're a degenerate ."", 'Racist']",racism ,woman who called police on black girl selling water,7/25/18,17:00:40,0,0,1,0,0
Ugh7FlZzikjXKHgCoAEC,"Snl wishes it could influence an election, but thankfully cannot.","[('can', 'om'), ('can', 'cds')]","['Sarah Ravioli Wrong , Trademarkrf']",political,donald trump vs. hillary clinton third debate cold open - snl,10/23/16,13:08:49,1,0,0,0,0
UgyESCsd1KBKesUTYih4AaABAg,She ain't wrong.,"[('wrong', 'is')]","[""@ justin yang White lady : Look who ' leaving , all the black people Crowds reaction to her statement : OHHHHHHHHH""]",racism ,racial remark during high school graduation shocks crowd,7/24/19,22:36:28,0,0,1,0,0
UgxgqFd83XtEZIY1i8d4AaABAg,You all know God exists. Change and believe in Jesus Christ.,"[('know', 'asm')]",['All hat & no cattle . ( All mouth & no evidence . )'],religion,richard dawkins: 'somebody as intelligent as jesus would have been an atheist',4/9/19,18:25:31,0,1,0,0,0
UgxM3UUtMVyggFyz2f54AaABAg,All 3 are wrong lol,"[('wrong', 'is')]","[""john brown Watch.. then you 'll find out the answer to your question : https : //youtu.be/JZDe9DCx7Wk""]",religion,"islam, judaism, and christianity - a conversation",7/8/18,10:31:51,0,1,0,0,0
Ugx8xDAD_HbIrkX06754AaABAg,"Kenton our India is a place where the both religion live in peace whether it us Hindu or Muslim this is land where the Gita and Quran treat equally ♥️ and in actual the half of 1.8 billon Muslims Communites live in India .I'm proud that I'm born in India
Thank you FTD ♥️","[('proud', 'svp'), ('proud', 'svp')]",['yeh sab brahman ne pagal bnaiya hai adhivasi loko ko ulajah ke .'],religion,the differences between islam and hinduism,11/11/19,22:26:15,0,1,0,0,0
Ugy5kjHl1a5rfrdQLuF4AaABAg,Discussing radical Islam without any Muslim???? It's like discussing racism without any other race. Wtf?,"[('race', 'ps')]",['Where did you get these numbers ? This is just another lie yeah'],religion,sam harris and bill maher debate radical islam,11/4/19,21:51:36,0,1,0,0,0
UgxQ2CMzhzYuqDO3XmB4AaABAg,She is no better than the rest of us !!  To dark of tinted Windows is illegal and the tags get run on us all..she making it a racist thing because she was raised with that mentality being black..as us whites we're not raised thinking that way..he stated she had a tag that did not come back..,"[('illegal', 'cds'), ('white', 'ps'), ('do', 'asm')]","[""@ D Man Hamilton Burger would n't even hire her ."", 'Tom Dockery : Someone upset because after taking the exam several times and still failed . Now , his life consist of ignorant comments on the internet .']",racism ,police pull over florida state attorney,6/17/19,22:10:07,0,0,1,0,0
UgwngrV0WftDp3ORTwF4AaABAg,I would of helped frisk the dude lul,"[('dude', 'cds')]",['Jazspur Ingram her husband ( or wife🤷🏽\u200d♀️ ) has money..'],racism ,black customer racially profiled in high end store,3/6/19,18:11:29,0,0,1,0,0
UgzEIDmkEcMvtUb511F4AaABAg,"I believe in one God, The God of love and Mercy!  If you have God in your Heart ❤️, religion is not really important. ,what important is  YOU LOVE everyone and everything in this world that God gave Us! If EveryOne have a good and loving heart everything will be good and better!🙏❤️ ....(still proud being Roman Catholic 🙏❤️)  God bless everyone!🙏❤️😘","[('love', 'asm'), ('love', 'asm'), ('proud', 'svp'), ('proud', 'svp')]",['😂😂😂😂😂'],religion,"islam, judaism, and christianity - a conversation",9/16/19,7:19:02,0,1,0,0,0
Ugz1QteEoh-Wrkb8OoJ4AaABAg,"Who cares? Plenty of white folks likely deal with this as well (and others). Why does it only matter when it's whites confronting blacks? Oh right, because huffpo has an anti-white agenda. 

The enemy of the people, the mainstream media.","[('white', 'ps'), ('do', 'asm'), ('white', 'ps'), ('black', 'dmc'), ('black', 'ps'), ('black', 'ps'), ('people', 'cds'), ('people', 'cds')]",['sanz s7 Nature must be wrong then . Blacks are further back on the evolutionary line and whites are the more recent development . Some would say man is moving forward and ... . upward .'],racism ,black man asked to leave his own pool,1/29/19,1:40:33,0,0,1,0,0
UgxWC4b81O26EtxX2Mh4AaABAg,"No inventes 6 perros y no pudieron / bueno que se podía esperar de Milenio ! 

😂🤣","[('se', 'cds')]","['Jaime Simental . Qué ortografía , sin comentarios .', 'Jaime , Ay estudia primero , no sabes ni escribir y así haces comentarios ?', 'tienvlan perros', 'alomejor aesa mierdas nunca les anmatado aun familiar poreso disen que tanmien disparan', 'mierdas selo quieren comer al . jefe']",political,revive el debate de andrés manuel lópez obrador,3/27/18,7:26:07,1,0,0,0,0
UggL5luEewGMRngCoAEC,donation raised by 666 people in 1 day.,"[('people', 'cds'), ('people', 'cds')]",['@ 2.12'],racism ,"pizza delivery guy gets insulted, internet gets revenge",12/23/16,16:35:38,0,0,1,0,0
UgiCtaRCb21ydngCoAEC,"I used to be a car salesman like you. 
Then I didn't tip the pizza delivery guy.","[('do', 'asm')]",['ikr lol'],racism ,"pizza delivery guy gets insulted, internet gets revenge",1/2/17,5:14:41,0,0,1,0,0
