id,comment,replies,title,labels,political,religion,other,date,time
UgyVtfEj71Vhp7fz3GJ4AaABAg,Nah this isn’t fair he over used his power against her  just because she disrespected him doesn’t mean he should over use his power,"[""you are confusing freedom from lack of consequences . if you do n't take your first appearance seriously , the court might set a higher bail than they ordinarily would . what 's the problem ?""]",judge flips out after getting flipped off,0,0,0,0,6/4/18,12:20:13
UgwGOxIkt95TfctRXjZ4AaABAg,They always blame the devil not k owing theybare the devil..its was always in you I wonder what she says outside if the school I'm sure we all know,"[""That 's illogical .""]",racial remark during high school graduation shocks crowd,0,0,0,0,9/26/19,2:06:15
UghSozsb0c9Pk3gCoAEC,"Just great, I love Alec Baldwin!!!!!!",['sad*'],donald trump vs. hillary clinton debate cold open - snl,0,1,0,0,11/10/16,5:21:55
UgyZzgrIK4BKVafV4p54AaABAg,"she seems shocked that the judge was telling the truth at the very start.
looks like she probably has never heard or seen anything truthful, the two faced snake",['your mom is going to be pissed if she catches you on the internet instead of cleaning your room .'],judge flips out after getting flipped off,0,0,0,0,7/30/18,1:01:12
UgzsM70nNE0FK5UEAvN4AaABAg,It wasn't racist. It's racist people who think this comment was racist. This is why the rise of the racist organisation black lives matter has increased ten fold,"['Pretty sure a dude said that', 'That was the racist principal not an announcer .']",racial remark during high school graduation shocks crowd,0,0,0,1,10/26/19,20:28:22
UgyUvkhOeyrNg0AuFr94AaABAg,U people have no idea what is islam if u know u would love to die for islam ..  ❤️❤️❤️u poor non muslim peoples 😂,"[""You can not force someone to wake up before sunrise and perform daily prayers . You can not force someone to believe inside him that there 's only one god . Salvation in Islam is in the inner self . You can not force Islam , really sorry .""]",the differences between islam and hinduism,0,0,1,0,3/9/19,7:54:17
UgjbQ-AVw4gQO3gCoAEC,Anyone else see white subtitles instead of the classic black and white?,"[""Red it 's a tv show that mocks celebrities or in this case the presidential candidates for humor"", 'yes , its fake .']",donald trump vs. hillary clinton third debate cold open - snl,0,1,0,1,10/24/16,1:47:41
UgxpvlK1HXO2zx9ivzp4AaABAg,3:18 That joke didn't age well lol,['They make fun of both of the candidates . They only make more fun of Trump because he gives them so much content to work with .'],donald trump vs. hillary clinton debate cold open - snl,0,1,0,0,4/14/19,0:49:25
UgznvXdDrNMqVPjPnEV4AaABAg,"Little 8 year old girl needs a permit, comon lady get back in your house and get a life",['Rxmzy Cunch 🤣🤣'],woman who called police on black girl selling water,0,0,0,1,12/11/19,22:46:57
Ugwr6syqy61ZL-bcNnF4AaABAg,"""Why did you run the tag?"" ""Cuz I'm a cop and I think I can do whatever I want""","['Its against the law to profile . So , its not his job .', '@ ASMRyouVEGANyet ? that is subjective I think ferrets are rather terrible .', '@ Alex Reppert why do people feel the need to use other animals as an insult ? It is offensive to those animals . Humans are the worst of the bunch .', 'BOONIQUE he was literally just doing his job', 'BOONIQUE I know you have an opinion but why do you feel the need to call the people who protect us swine ?']",police pull over florida state attorney,0,0,0,0,6/25/18,16:37:31
UgwLmoxQ664CIWIeArF4AaABAg,That's why you don't buy duct tape at the dollar store,['F u'],judge orders suspect to have mouth taped during sentencing,0,0,0,0,5/27/19,22:38:54
UgxKwExbyrU3n1gkVWJ4AaABAg,"Que verguenza con estos periodistas y analistas políticos, más vendidos imposible!!! Nunca disimularon sus negras intenciones de humillar de ridiculizar. Marin descontrolado, gritando y todos con una cara de molestia de enojo. Porque ninguno de sus venenosos ataques pudieron prosperar, todo lo contrario los exhibidos fueron ellos. Claro que no les importa, su objetivo es seguir con el mismo sistema.$$$$$$$$ AMLO mi presidente !!!!!!!","['Estoy de acuerdo con usted , estas personas NO CONOCEN MÉXICO ! ! ! Solo hablan por que les pagan por eso jaja pero TODOSS nos damos cuenta de la situación y la vivimos ... COMO CREERLES A ESTAS PERSONASS jajaj AMLO 2018 ! ! !', 'Hinata Hinata No dan argumentos solo tratan de atacar al invitado']",revive el debate de andrés manuel lópez obrador,1,1,0,0,3/23/18,6:44:25
UgynsNUsHiB4zvkmPd14AaABAg,Im 29 years old and converted when I was 19 years old. I was raised Catholic. I’ve have not regretted my decision. Knowledge is a big part of Islam which this Muslim brother has a lot of. I’m so proud.,"['As-salaamu alaikum wr wb . I thank you both and appreciate your help . Alhamdu lillaah , I have been Muslim for 12 years now .', 'Karl Hardy https : //youtu.be/kLar7zWvRbc سلام', 'Subscribe to SCDawah , EFDawah , Merciful Servant , ProphetsPath . These channels will help you to become better muslim']","islam, judaism, and christianity - a conversation",0,0,1,0,10/28/19,0:49:51
UggLgMjZZ7bXVHgCoAEC,You can send her over miine .... I'll punish her ....,['+Daniel M. truth .'],judge flips out after getting flipped off,0,0,0,0,12/28/15,19:43:32
Ugw71EJhctaJWr-z4QV4AaABAg,Put a bullet in his head simple,"['nah ur tripping', 'Get over it ... .']",judge orders suspect to have mouth taped during sentencing,0,0,0,0,11/18/19,16:03:45
Ugzur9SzV5RwgEsAzPd4AaABAg,Now you cannot live in Libya.,"['learn the difference between cultures and islam please', ""They do n't face it due to Islam . They face it due to a very misunderstood approach of men reading the Koran .""]",what islam really says about women | alaa murabit,0,0,1,0,7/19/19,13:42:22
Ugh11t9vvNtBf3gCoAEC,"I'm sorry, but that pizza does not look like pizza.","[""+Caleb Shivrattan And btw the bill was $ 42 and he was given $ 50 so the change owing is actually $ 8 not $ 7 but does n't matter ether way it still goes ! ! They hand him two twenties and two fives why did they give him that extra five and then have him return it right after ? Dumb asses""]","pizza delivery guy gets insulted, internet gets revenge",0,0,0,0,8/24/15,8:48:46
UgwTdAyzO8ndwvVD8K54AaABAg,Sometimes the best hammer in the court is the mouth,"[""He 's sucking the judge 's dick and doing it wrong which is why the judge is pissy""]",judge flips out after getting flipped off,0,0,0,0,11/4/19,2:36:15
UgiVMc22Q4zPqHgCoAEC,"""They are ripping babies out of vaginas..."" , I hit the floor.",['Scott Stephens and yet he is supported by Roger the raper and Steven the Nazi and most member of Faux News .'],donald trump vs. hillary clinton third debate cold open - snl,0,1,0,1,10/23/16,13:26:38
Ugzo5sYdgYyCD84xlo94AaABAg,The black have power of BBC,['Emanuel Colon I bet he can ’ t afford to go elsewhere ... . Shayne Holland stays there at his mom ’ s apartment . She has two other “ roommates. ” He ’ s probably not paying the rent for all 4 people - like he said . He ’ s goofy .'],black man asked to leave his own pool,0,0,0,1,1/28/19,2:04:58
UgyN9ensZ5IEw6YB0Fp4AaABAg,head covering.. (very interesting),['They kicked Jews out of every Muslim country by 1950 ’ s . The Palestinian leader during WW2 ( Al Huseini ) was Hitler ’ s personal friend and led his own SS division in Bosnia . Jews owe Muslims nothing except deportation of all so-called Palestinians who always refused negotiations until all was lost .'],"islam, judaism, and christianity - a conversation",0,0,1,0,1/18/19,22:02:05
UgyGMqPEPPEufzoLVaZ4AaABAg,I LOVE that she started tying up her hair. As if she was going to fight somebody? Or is that what girls do when they’re nervous? 😂,"[""it 's a misdemeanor""]",judge flips out after getting flipped off,0,0,0,0,5/31/18,5:11:00
UgzM3cn40bzFv6OlIpV4AaABAg,A very clear explanation of the false miracles of the qur'an. Now point out the foolishness of the qur'an to the muslims. First problem get them to listen and take in what you say and the second problem is to get them to be honest and admit you are correct therefore islam is wrong.,"['@ Jeff Boy 😁 brother .', '@ iemand special , when I realised that I have more basic knowledge of science than him.😉😂😂🤦\u200d♂️', ""@ Jeff Boy Hah heaven what heaven where 72 sex slaves are brought up from hell ? 😁😁😁 and nobody knows who 's banging who ? 😂 wow ex Muslim ? When did u find out that u are smarter thanall mighty Allah ? 😃"", 'The jealous muslims will answer : but we will get heaven and hoors and enjoyment in eternal life while you will burn in hell . Ex-muslim here sis .']",the scientific mistakes of the quran,0,0,1,0,7/9/19,16:15:23
UginsKd4jOBkA3gCoAEC,"+ T WOOD
Here's an old  Wild. West saying:
""They don't hang men for stealing horses, but so that horses may not be stolen "".","[""I do because Trump is such a f_ck up he ca n't play roll of toadie effectively ."", ""STFU do n't mess with the secret societies You wan na died right ?"", 'WRONG', ""You 're smart .""]",donald trump vs. hillary clinton debate cold open - snl,0,1,0,0,10/2/16,20:55:18
UgxVNDqa7EJF66BIPc54AaABAg,"Dance of the atheists tribe around the statue of dead God, made of bitter meaninglessness, erased by ambitious self-importance, in the down of armagedon between Ego's and Soul. So sad and sinless","['@ ExtantFrodo2 The presented testable scientific facts demonstrated incontrovertible scientific evidence ( though not proof ) for the existence of God . You obviously have a reading comprehension problem if you think I was posting proof of God , or attempting to describe Gods specific personality or as you say characteristic attributes . Now please stop arguing and either accept science or falsify it as is required by the scientific method .']",militant atheism | richard dawkins,0,0,1,0,10/23/19,4:29:50
UgyxJyVUpPK5NEgCHth4AaABAg,"that judge was misusing his power 
he should have given her the punishment she deserved right off 
not when he was offended by her","[""You have never been before a criminal judge- they ca n't lose control of the room-you act up , you locked up . The next person will calm themselves down ."", 'destiny r This is called contempt of court . And if you commit this act , the judge has the right to either up your bail or up your sentence .', 'The Black Phoenix Its quite an old video , i may have mad a little mistake , you can check it out yourself here -https : //www.youtube.com/watch ? v=VEcvPhP4tqc and https : //www.youtube.com/watch ? v=hNLcaL8a8ow', 'Bimal Lahon really ? I didnt know that']",judge flips out after getting flipped off,0,0,0,0,3/18/18,8:10:58
UghCDXQfB_2PB3gCoAEC,America used to be the land of opportunity for every breathing race.,"[""It 's the part of a show that comes before the intro , there is no introduction before the show starts , it 's a `` cold open ''""]",donald trump vs. hillary clinton debate cold open - snl,0,1,0,0,10/3/16,14:05:39
UgymrwkWf81htkeWDNl4AaABAg,But adios means goodbye...,"['refusing to take your arraignment seriously can result in increased bail , yes .']",judge flips out after getting flipped off,0,0,0,0,3/18/18,3:35:06
Ugh6MATYweyu_HgCoAEC,"Pizza delivery people aren't entitled to a tip, sorry. Now that they add a delivery fee anyway, I don't blame anyone who doesn't tip a pizza delivery driver. I personally always do, but understand why some people don't want to. And, they don't have to. Your beef is with the Pizza company for adding a delivery charge and not giving it all to the drivers.","['lmaooo', 'Love how they just shove a pizza into the camera with a little piece of cheese hanging off . What a *cinematic* shot .']","pizza delivery guy gets insulted, internet gets revenge",0,0,0,0,12/26/16,7:10:58
