id,comment,replies,find_abusive,find_abusive_reply,time,date,title,political,religion,racism,topic,category,word_count,char_count,replies_length,replies_word_count
Ugir5JvuDWHKJ3gCoAEC,The people who are accusing trunp of sexual assault are all part of hillaryp. Why are they all coming up rn,"[""XiiiXXXiiiX well , I hate to break it to you , but it 's basically a huge joke at this point . And while I cry myself to sleep because America is doomed , I 'd at least like to have a chance to laugh at it too ."", ""No sir I do n't find this funny it 's just sad ... Very very sad world we live in you think this is funny ... This is the most horrible candidacy in history this is a joke in its self . Just sad . I pity your logic"", 'XiiiXXXiiiX I guess you have no sense of humor then', '+Steve Carter a basket of exotic butters ?', ""That 's because you 're stupid and belong in one of those baskets .""]",1,1,22:24:21,10/16/16,donald trump vs. hillary clinton town hall debate cold open - snl ,1,0,0,political,"[('people', 'cds'), ('people', 'cds'), ('assault', 're'), ('assault', 're')]",21,107,5,130
UgiYFNiOw3bdOXgCoAEC,that pizza looks fuckin disgusting,"['@ dethmaul Obviously morpheusxnyc took the wrong pill .', ""Did you watch the original video ? In the back and forth between them , he said that he asked them if they were totally sure a few times before he left . He reminded them what the total was and how much they gave him . What we 're seeing is after he already came back to give them the change , and him trying to clear the air . I didnt see any attitude . Even after the chick hissed at him when he left . Then they all kick up like animals and crow about getting him fired ? For fucking what ? ? Who does that lol""]",1,1,6:54:31,4/20/15,"pizza delivery guy gets insulted, internet gets revenge",0,0,1,racism ,"[('fuckin', 'asm'), ('disgust', 'svp')]",5,34,2,120
Ugys3V73S8PeNQH9KKx4AaABAg,Smite your ass 🤣🤣🤣,"['Because the sun set in a muddy spring is stupid , Stupid . : -D', '@ ErgoSum why you asshole think that he is only guy who talk about Islam is right and other are liars']",1,1,0:06:50,7/23/19,the scientific mistakes of the quran,0,1,0,religion,"[('ass', 'om'), ('ass', 'an'), ('ass', 'asm')]",4,18,2,36
UgyIvkAveHz9_LqyyHJ4AaABAg,That drunk on power judge giving such insane and human rights abusing orders  would be sentenced himself for doing that in a functioning democracy 😂,"['Gaaaiiiiii', ""I 'm pissed I did t think of that🤣"", 'gayyyy']",1,1,19:54:33,11/5/19,judge orders suspect to have mouth taped during sentencing,0,0,1,racism ,"[('power', 'qas'), ('insane', 'ddp'), ('insane', 'qas'), ('abuse', 're'), ('do', 'asm')]",25,148,3,11
Uggfcxyymk5PkngCoAEC,If course they only make trump look bad. Fake as fuck. Expose both sides,"[""Of course , cuz you 're a girl I 'm guessing . No disrespect , but a candidate 's personality flaws does not decide who is the best or worst candidate in terms of policies or leadership . Open borders is the Most Idiotic thing that we could do with our declining country right now ! You ca n't just Disregard our entire country bcuz u think Trump is a perverted jerk . So was Bill Clinton . I hear he raped a 12 year old girl , and Hillary got him off scott free ! And open borders ? ? ... Really ? It 's both dangerous and foolish . And very concerning . Just like how she voted for NAFTA , and bleached and deleted 33,000 emails . Very suspicious . Ur gon na regret your judgmental stance if/when half our country is homeless , starving , and dying , and/or at WWlll bcuz of corrupt Clinton ."", ""Even if Clinton were n't the most qualified presidential candidate in history , I 'd still vote for her . While both candidates have their downsides , a Trump presidency would be far more detrimental to this country . I 'd rather have Clinton holding office than a racist , xenophobic , and misogynistic sexual predator .""]",1,1,22:29:28,10/31/16,donald trump vs. hillary clinton third debate cold open - snl,1,0,0,political,"[('bad', 'dmc'), ('bad', 'ddf'), ('fuck', 'asm'), ('fuck', 'asm')]",14,72,2,217
UgyyboUy-DTVbHI_krZ4AaABAg,6:36 ' he could be worth a GDP of a certain country' who the fuck can possibly know that?,"[""JAYYXDOPPE u ca n't she stands up for the black"", 'I wan na smack a guy that wants smack a woman', 'JAYYXDOPPE ironic', ""Why ? She laughed because she was nervous . I laugh when I 'm nervous too , it 's a thing . It could be a black male laughing when he 's nervous . Would you have a problem with that ? ''White bitch '' First off , in my country , you could get sued over calling a woman a `` bitch '' or `` slut '' . Here , we only use the word `` bitch '' for female dogs and nothing else . And `` white '' , did you really have to put that in ? Ignorant assholes like you need to be put into an animal shelter ."", 'A_M Gaming Tell me Five of them']",1,1,4:21:39,12/28/17,black customer racially profiled in high end store,0,0,1,racism ,"[('fuck', 'asm'), ('fuck', 'asm'), ('can', 'om'), ('can', 'cds'), ('know', 'asm')]",19,89,5,143
UghIG8ymEISew3gCoAEC,"It took three debate spoofs for snl to actually rip on the democratic candidate. Come on, she's done stupid crap too!","[""Let us not forget NBC kissing Trump 's ass when the Apprentice was on , raking in millions for them ."", '@ ZenCodeMonkey 182 likes for me , 66 for you . Seems like people like what I am saying more .', ""Bitch fuck you ! They do n't propaganda lies to make your shitty fuckin candidate look any less ridiculous than already does"", ""@ winterdesert1 So did your brain just block out `` I 'm never going to answer a question about my emails '' ? And the skit where they make fun of how long Hillary opposed gay marriage ? And the skit with her and Sanders that makes fun of how weirdly intense she is ?"", ""@ winterdesert1 Thanks for confirming you 're one of those people who speak out of their ass instead of actually watching what you 're commenting about .""]",1,1,13:06:34,10/23/16,donald trump vs. hillary clinton third debate cold open - snl,1,0,0,political,"[('rip', 'dmc'), ('do', 'asm'), ('stupid', 'ddp'), ('stupid', 'or'), ('stupid', 'ddp'), ('stupid', 'cds'), ('stupid', 'cds')]",21,117,5,146
UgyUrf1e_mxNVhAdGzl4AaABAg,this white guy is a piece of shit soyboy.   trump is an incredible president!!! make room on mt. rushmoore!!!!!,"['Melanin Nation by BlackGirlSpeaks so much for taking the high road but Michelle always did have a penis', 'DeplorableJoker shut up Caitlyn Jenner']",1,1,3:56:04,7/13/18,"panelist cries discussing racism, republican party",0,0,1,racism ,"[('white', 'ps'), ('shit', 'an'), ('shit', 'cds'), ('shit', 'ddp')]",19,111,2,23
UgzP-S78srNmWHWJ5454AaABAg,This is exactly what Rump turned out to be - a moron.  Thanks voters.  Three years feels like 10.,"[""lol ! i love it when trolls call anger at his continual failings and corruption as president is 'refusing to accept election results '"", ""@ w w 1 . I 'm not a Clinton supporter , you morons always assume anyone against trump is pro-Hillary . 2 . Hillary is female , you 're on your knees for trump and you ca n't tell the difference between a man and a ... oh , right , he has bitch tits and you 've never actually been with a real woman , that explains it ."", ""@ w w The word is collusion _not_ collision and so far that `` fake '' collusion investigation has landed 6 of trumps associates in prison including his own attorney . That `` fake '' collusion investigation also paved the way for the SDNY to follow trumps money trail which currently has him so freaked the fat dumb fuck thinks he can escape judgement by moving to Florida ... but yeah , you keep searching for that silver lining , baby girl ."", '@ Concrete Lightbulb bro u a fag . You say he on trumps dick but u on Hillarys dick . I see the left and double standards dont go well', '@ Concrete Lightbulb kind of like the wasted tax payer dollars on these fake collisions of he said she said huh . I mean if the left think its acceptable why cant the right do it ; )']",1,1,2:27:53,10/9/19,donald trump vs. hillary clinton third debate cold open - snl,1,0,0,political,"[('moron', 'ps'), ('moron', 'asf'), ('moron', 'ddp'), ('moron', 'ddp'), ('moron', 'cds'), ('moron', 'asm')]",19,97,5,246
UgzGf1eOn1uYOzD1BTV4AaABAg,"Warning, atheists being stupid ahead, make sure to wear gas masks to protect yourself from the toxicity","[""@ Choose Life Your Personal Incredulity is no guide to what is or how it came to be . You are being controlled by your emotions - desperately *wanting* to believe in a creator an 'All-Loving Father ' . This is not how we get to learn what things are true . Let me ask you a question - it will help me gauge how much you understand already . Clearly you know that some people are born with peanut allergies and some are n't , some people are born with tightly coiled hair , some with straight , some with blue eyes some with brown ( even within a fmaily ) - we are all different than each other , in many ways . This is as a result of sexual reproduction as much as anything ( maybe not the peanut one . ) So why is it that some people are born with cystic fibrosis , sickle cell disease , down syndrome ? Can you catch any of these from someone with those conditions ?"", ""@ Leonard Ronald Dow in your long answer you still did not give evidence . The evolution i see today is that sports have evolved . Athletes are bigger and fitter today and stronger . Training methods and training facilities improved . Technology evolved but we as humans have always been humans . There is no evidence that we evolved with animals from a common ancestor . Why has that common ancestor died ? ? Yes we all know feelings and emotions come from the brain . It 's called endorphins but none of you can explain it . Even animals have it . Look at your dog how happy they are when they see you and dogs are used to for many different things like helping the blind , helping police etc but all animals can be trained . Everything is just too beautiful and awesome for me to believe it came from an explosion ."", ""@ Choose Life _ '' According to you and Dawkins we evolved with apes from a common ancestor '' _ - not according to us , it 's just what the evidence points to - we have no say in the matter . We are not saying no creator was involved - we are saying that there are explanations of how 'all this ' came to be without an intelligent mind organizing things . No-one existed when the Earth formed - agreed - so there was no-one there to write down what happened . We have to work out what happened by the clues left behind - you know , the way the police detectives have to work out what happened in the past when there were no witnesses ( ever seen CSI ? . ) You are wrong about Evolution ( but I wonder if you really know what the word means ) - we witness Evolution all the time - and what 's more each one of us is a transitional being different than our parents . Do n't be fooled by the word Theory . Evolution ( and even speciation ) is a FACT , we knew this long BEFORE Darwin . The Theory of Evolution proposes ideas about HOW it happens ( not WHETHER it happens . ) The common ancestor is long dead . Yes , emotions & feeling come from the brain - the brain works by electro-chemical activity . We can change our emotions & feelings with chemical - like ' E ' ( Ectstasy or MDMA ) , nicotine , alcohol , etc . Oxytocin is a chemical the body makes when you touch someone - it makes the brain trust that person more . No-one decided to have emotions & feelings - it 's just that if one critter had them ( for whatever reason ) and other one did n't , the one that did was more likely to have offspring ( who would inherit this ability . ) Soon - all the population had them . I can give you plenty of GENETIC evidence for Common Ancestry - but I 'm guessing you would n't understand it . You seem too young to me to grasp the simplest of scientific points ."", ""@ L.Ron Dow you are lying to yourself . According to you and Dawkins we evolved with apes from a common ancestor and we did not have a creator and neither did the universe . How dumb is that ? Take a look at the earth and the stars at night . Look at the fields , mountains and oceans . Yo telling me all of it was caused by your big bang theory and that no creator was involved ? Not true . Neither you or Dawkins was there when the earth was created and no one has ever witnessed evolution . No one . It 's stupid to think that humans and apes came from a common ancestor lol . Where is that ancestor . And feelings and emotions come from the brain you say ? Who decided we should have feelings and emotions ? ? ? Dawkins says dogs evolved from wild wolves ? He 's crazy . He makes up everything as he goes along . Zero evidence""]",1,1,21:14:29,4/15/19,richard dawkins: 'somebody as intelligent as jesus would have been an atheist',0,1,0,religion,"[('stupid', 'ddp'), ('stupid', 'or'), ('stupid', 'ddp'), ('stupid', 'cds'), ('stupid', 'cds')]",17,103,4,889
